"DBMS","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CONSTRAINT_TYPE","k2.table_schema","k2.table_name","k2.column_name"
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TERM,END_DATE,7,DATE,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTITUTION_HIERARCHY_COURSE,ROW_INSERTED_TIME,8,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_META,CANON_CONFIG,SOURCE_DOMAIN,1,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,ROW_DELETED_TIME,31,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TRANSLATION,STAGE,12,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE_ROOM,SOURCE_ID,3,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,SUBMISSION_ID,6,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUATION,CREATED_TIME,20,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,AVAILABLE_END_TIME,23,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,STAGE,15,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,PERSON,CLB_PERSON_ID,6,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,DUE_TIME,28,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_ITEM,STAGE,12,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,SOURCE_ID,5,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,COPY_FROM_COURSES,28,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL,ALIGNABLE_IND,9,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,STAGE,28,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_GROUP,ROW_UPDATED_TIME,13,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP_PERSON,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,ROW_UPDATED_TIME,24,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,ROW_DELETED_TIME,18,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,COURSE_ROLE,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ACTIVITY,DURATION_SUM,12,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,COURSE_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ACTIVITY,ACCESSED_TIME,21,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL,TOC_IND,8,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,FIRST_GRADED_TIME,27,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TERM,MODIFIED_TIME,14,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,ACT_AS_INSTRUCTOR_IND,16,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,STATUS,17,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,STAGE,15,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_COURSE_ITEM,SOURCE_ID,5,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SUBMISSION,CREATED_TIME,18,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,EXEMPT_IND,20,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TRANSLATION,LOCALE,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUATION,MODIFIED_TIME,21,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_META,BBD_CALCULATION_DETAIL,NAME,1,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP_PERSON,ROW_UPDATED_TIME,9,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,DESIGN_MODE,11,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,MULTIPLE_ATTEMPTS_IND,19,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE,LMS_COURSE_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_GROUP,COURSE_GROUP_ID,5,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_ITEM,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,PERSON_COURSE_ID,5,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,CREATED_TIME,26,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,AGGREGATION_MODEL_SOURCE_DESC,13,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ACTIVITY,SESSION_ACTIVITY_ID,6,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,INSTANCE,ROW_UPDATED_TIME,9,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,DELETED_IND,17,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TRANSLATION,USER_ENABLED_IND,11,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,INSTANCE_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,NAME,7,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_GROUP,COURSE_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,USED_IN_CALCULATIONS_IND,20,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SUBMISSION,ROW_INSERTED_TIME,14,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,ROW_DELETED_TIME,14,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE_ROOM,GLOBAL_INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ACTIVITY,MOBILE_IND,16,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL_COURSE_ITEM,CREATED_TIME,10,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTANCE,ROW_INSERTED_TIME,7,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TRANSLATION,TRANSLATION_VALUE,7,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUATION,ROW_INSERTED_TIME,17,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL,ROW_INSERTED_TIME,11,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ACTIVITY,ROW_DELETED_TIME,15,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,START_TIME,26,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,TOOL_ID,8,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,PERSON_ID,6,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL,ROW_UPDATED_TIME,11,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_COURSE_ITEM,COURSE_ITEM_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP,DESCRIPTION,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL,TOOL_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,MODIFIED_TIME,24,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,COURSE_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SESSION_ACTIVITY,PERSON_SOURCE_ID,5,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE,ROW_INSERTED_TIME,7,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_ITEM,ROW_DELETED_TIME,15,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,VALID_IND,16,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,DESIGN_MODE,8,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TERM,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ACTIVITY,COURSE_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,VISIBLE_IND,21,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SUBMISSION,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,DESIGN_MODE_SOURCE_CODE,12,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUATION,STAGE,16,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,ROW_DELETED_TIME,25,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,PLUGIN_VENDOR,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,VISIBLE_IND,12,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,AVAILABLE_START_TIME,22,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TRANSLATION,ROW_DELETED_TIME,15,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTITUTION_HIERARCHY_PERMISSION,ROW_INSERTED_TIME,10,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUATION,POSSIBLE_SCORE,13,FLOAT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SUBMISSION,SUBMITTED_TIME,17,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,INSTITUTION_ROLE_SOURCE_CODE,12,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,LAST_NAME,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,PERSON,STAGE,7,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_COURSE_ITEM,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL_COURSE_ITEM,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,PERSON_COURSE_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL_COURSE_ITEM,ROW_INSERTED_TIME,7,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,STAGE,20,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,GLOBAL_PERSON_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,ITEM_GROUP,9,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP,ALLOW_STUDENT_RECORDINGS_IND,8,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_META,BBD_CALCULATION_DEFINITION,SOURCE_SCHEMA,2,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,DESCRIPTION,7,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,ROW_DELETED_TIME,22,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,SOURCE_ID,3,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_COURSE_ITEM,PRIMARY_IND,6,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL,NAME,5,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,INSTITUTION_ROLE_SOURCE_DESC,13,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,MODIFIED_TIME,26,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTITUTION_HIERARCHY,DESCRIPTION,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ACTIVITY,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL,STAGE,9,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,ROW_DELETED_TIME,16,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTITUTION_HIERARCHY_PERMISSION,STAGE,9,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,PERSON,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP,ROW_DELETED_TIME,14,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,ATTEMPTED_TIME,28,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,SOURCE_ID,7,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,START_DATE,8,DATE,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_REVIEWED,MODIFIED_TIME,11,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,TEXT_FORMAT_TYPE,14,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTITUTION_HIERARCHY_COURSE,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,PERSON_COURSE_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,LOGIN_SOURCE_ID,10,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TERM,START_DATE,6,DATE,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_GROUP,SOURCE_ID,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,MOBILE_IND,18,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SESSION_ACTIVITY,STAGE,9,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,AVAILABLE_IND,9,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SUBMISSION,ITEM_TYPE_SOURCE_CODE,11,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,TOOL_SOURCE_ID,12,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,LAST_ATTEMPT_IND,22,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUATION,SCORE,12,FLOAT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE_ROOM,CLB_ROOM_ID,5,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL_COURSE_ITEM,STAGE,6,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL,CATEGORY,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,SOURCE_ID,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,COMPANY,27,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_ITEM,TYPE,9,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,PLUGIN_DESC,5,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_ITEM,EVALUABLE_ITEM_PARENT_ID,5,NUMBER,,,,,
